seq,referringId,partnerOrderId,clientId,subclientId,state,partnerShipmentId,mkpPartnerId,firstName,lastName,line1,city,state,zipCode,country,partnerLineId,upc,quantity,price,currencyName
1350,135070428407,1F9XF1SA0,973,0A4D,CREATED,27006107,542A,Schuyler,Leannon,44542 Gabriel Ridges,South Olin,FL,34414-7065,USA,1,97259951,2,97.63,USD
1351,135159999141,1C9ZFK248,237,78A5,CREATED,79938503,A8BE,Leora,McKenzie,734 Little Motorway,Champlinport,SD,13459-5062,USA,1,86513188,6,80.89,USD
1352,135285599451,1F9PUTWEX,AB7,0600,CREATED,19204988,E952,Alison,Bauch,663 Eugenia Views,East Rylan,UT,95106,USA,1,67608817,1,16.38,USD
1353,135326624777,LLDRSL1K7,618,BEE0,CREATED,98111096,6348,Karelle,Wisozk,947 Wade Drive,Port Dion,NE,43033,USA,1,71978255,6,28.07,USD
1354,135427988612,VF6B0A1D9,E79,EB20,CREATED,12086895,1ABC,Hanna,Huels,52500 Heller Summit,Wiegandbury,SD,71751,USA,1,40673332,7,28.65,USD
1355,135595796218,SUAUTDNZX,7BD,2807,CREATED,45731778,56D9,Edmund,Swaniawski,62870 Lempi Valley,Aylaburgh,AR,66519,USA,1,72033816,1,94.16,USD
1356,135694487206,1F1E970N9,0CA,704B,CREATED,25343464,216B,Jarvis,Eichmann,1839 Ryan Streets,Pinkieton,CT,49477,USA,1,73493103,5,75.77,USD
1357,135729950902,SAJFBJ724,64B,88CC,CREATED,40932760,949E,Tiara,Watsica,89066 Hertha Village,Kovacekmouth,WI,33356,USA,1,96424368,9,51.51,USD
1358,135833327988,WD3UDWZY9,AC1,7B96,CREATED,47394862,A273,Camylle,Grimes,522 Mills Pass,Hoegerhaven,OR,34117-8225,USA,1,84092637,7,29.06,USD
1359,135967323419,J81VJ5HR1,A11,61E2,CREATED,64568379,A784,Betty,Orn,860 Kadin Locks,Lindburgh,NJ,16582-5720,USA,1,70394728,8,68.74,USD
1360,136024675913,SU93STMU8,365,D9D5,CREATED,51981433,98B4,Athena,Bogisich,13221 Sarai Rest,Kaleybury,TX,77134,USA,1,49690230,3,98.61,USD
1361,136166721370,KPH7TXT9X,D68,1687,CREATED,19981080,5528,Joanie,Jenkins,6186 Calista Mills,Gracieton,ID,81613,USA,1,36418303,9,16.25,USD
1362,136210639153,3R9H4JLL9,CA4,B5E6,CREATED,95251858,718A,Lorena,Kuhlman,96708 Deckow Islands,Flatleyberg,HI,80376-0026,USA,1,40675183,5,38.21,USD
1363,136387900886,W090T3ZA9,B47,1E25,CREATED,72928401,82D2,Carroll,Raynor,412 Watsica Pike,New Megane,AL,54855-6494,USA,1,38876309,10,87.19,USD
1364,136466470006,KPH8DL5AX,878,DBDA,CREATED,82804512,B338,Christop,Reichert,765 Erdman Estate,Justonfort,MD,77982-3942,USA,1,12882907,1,95.69,USD
1365,136512668546,5FSK36F23,E72,2B3A,CREATED,10201491,5E8C,Lorenza,Bayer,5896 Elmo Hill,Maudestad,WA,89604,USA,1,33648228,3,24.49,USD
1366,136623587371,KPHSB8568,E86,D4DA,CREATED,10592234,8CBD,Kyle,Lesch,827 Champlin Summit,Tiffanyport,FL,25776-9118,USA,1,89524243,5,33.37,USD
1367,136731536779,RF5MGGK88,A92,48BB,CREATED,64399192,DA0E,Quincy,Goldner,477 Stoltenberg Knolls,Lake Nikitaland,CA,37914,USA,1,40072065,2,97.51,USD
1368,136841857126,W09TEB395,979,D940,CREATED,18320536,A59C,Katheryn,McGlynn,7899 Hulda Dale,Nannieshire,MT,68392-4629,USA,1,31437771,1,85.79,USD
1369,136951525784,SARCVEXA0,B5B,C4C5,CREATED,73748946,DA54,Alize,Reinger,9252 Arlene Plains,New Rickbury,KS,42132-5823,USA,1,87656842,1,63.37,USD
1370,137019319302,LLDWC3H90,4B2,9EBB,CREATED,59892808,B972,Layla,Macejkovic,8516 Runolfsdottir Tunnel,Marvinshire,VT,40244-4331,USA,1,40463347,6,97.12,USD
1371,137143876831,MB449ALRX,4A8,3419,CREATED,66099311,05CB,Skyla,Dach,660 Ronaldo Tunnel,Paigestad,OK,10699,USA,1,23796157,2,50.62,USD
1372,137265076924,WBWVACHU2,106,B2BC,CREATED,84033494,06B9,Robbie,Kautzer,67449 Lucy Meadow,Abeborough,KS,34012-3756,USA,1,13295491,1,34.87,USD
1373,137352588997,SAJDAXY62,849,2588,CREATED,46749159,C3CA,Ava,Rosenbaum,80912 Orlo Cliff,Schoenberg,NV,21644,USA,1,97363881,3,25.67,USD
1374,137479639790,WBT5HTC56,D58,39EA,CREATED,71992537,EB84,Kallie,McDermott,224 Ruthie Wells,New Brannonhaven,UT,27345-5021,USA,1,97025471,10,31.71,USD
1375,137515015345,WD3DPB1LX,CDE,4C6C,CREATED,98001044,097A,Arnaldo,Jakubowski,97377 Ruthie Station,Mazieshire,DE,63276,USA,1,41598711,4,38.93,USD
1376,137611613376,1B6TMG1A4,492,9788,CREATED,70759383,DD08,Frederique,Treutel,71372 Jaskolski Canyon,Port Luigi,UT,41304,USA,1,95243011,4,69.68,USD
1377,137720165178,VF5D6F6K6,CA1,23D5,CREATED,21955357,2E66,Caleigh,Hagenes,25267 Nicola Shores,New Elenorton,VA,12330-2942,USA,1,85737138,3,67.95,USD
1378,137856591130,MB4VC73X1,0D7,A640,CREATED,73610007,62EB,Arjun,Torp,990 Hoppe Mountains,Wintheisermouth,MS,78425-3740,USA,1,69370705,5,32.67,USD
1379,137984313343,RF55U0TS3,01B,1816,CREATED,38763544,7354,Cydney,Bartoletti,776 Carter Field,West Ambrosefurt,UT,96935,USA,1,94667168,5,65.52,USD
1380,138088971696,1F8N2RRG3,8D1,2D8B,CREATED,49581028,8410,Hollie,Bahringer,75286 Shemar Centers,Mitchellborough,NC,57414,USA,1,24866790,4,60.84,USD
1381,138141049981,RF5SEKP05,199,95C4,CREATED,66724298,9400,Lisa,Bode,49795 Witting Trace,Port Uriah,CT,45198,USA,1,19910871,3,91.78,USD
1382,138289399102,1B6A84MJ2,27C,B165,CREATED,48151683,7B34,Eloy,Lakin,4455 Karley Road,Lake Haydenville,IN,38284-1860,USA,1,42251039,7,81.89,USD
1383,138350147598,3R97NPMF6,143,B804,CREATED,34154289,1BE3,Petra,Ruecker,217 Bruen Forks,South Buck,ME,31742-8179,USA,1,60735182,2,33.03,USD
1384,138498167258,KPH85LED8,A48,C662,CREATED,50967252,2572,Seth,Jacobson,608 Graham Loop,Kunzeburgh,VA,18335,USA,1,58734871,3,63.49,USD
1385,138580731726,DLAU10DSX,912,BEC2,CREATED,12296123,0D09,Wilton,Blanda,23536 VonRueden Landing,Antoniaberg,OK,69211-4086,USA,1,25892557,3,68.53,USD
1386,138634981268,WBSZ7Z042,A09,DA72,CREATED,14792877,9EDC,Abby,Ortiz,686 Gregorio Throughway,Lake Halliefort,ME,86163,USA,1,79114233,10,50.24,USD
1387,138772158375,1A9VXL725,159,5265,CREATED,19720887,7210,Jacky,Aufderhar,29165 Skiles Isle,Cronatown,NC,15383-8057,USA,1,96738024,8,90.51,USD
1388,138878853601,3A99S7506,502,3EDE,CREATED,20071807,DE76,Regan,Nicolas,59978 Tania Groves,Deannaberg,PA,85328-1210,USA,1,34666123,5,11.14,USD
1389,138929563582,WD32SLWP3,B78,B336,CREATED,98211417,E7D1,Deron,Littel,537 Erling Mountains,East Caseyville,MD,50939,USA,1,78995018,3,16.12,USD
1390,139084778119,WBSNSXNC1,794,667C,CREATED,16850505,B062,Mireya,Hagenes,988 Eusebio Bridge,Lake Bryonside,NY,16996,USA,1,28568448,5,51.14,USD
1391,139110308667,SU9D0ZF27,1C7,093D,CREATED,22765195,2E45,Angus,D'Amore,33326 Rempel Unions,North Britney,FL,45141,USA,1,92249507,1,42.18,USD
1392,139235290927,SU9HCL7D6,61B,1374,CREATED,31608097,1834,Vicente,Crooks,4320 Gulgowski Views,Hertaview,NM,38742,USA,1,11167617,4,10.13,USD
1393,139312085445,TAMGUSY06,EB5,5CB4,CREATED,56739777,24B6,Lucy,Rutherford,9249 Nyah Ferry,South Augustchester,MS,49449,USA,1,47578816,10,34.06,USD
1394,139491837173,KPHS8H4G3,436,83DE,CREATED,82323479,0101,Reynold,Nolan,936 Marjory Tunnel,Waltonside,MD,83100,USA,1,35750975,5,17.77,USD
1395,139514235448,4RA4KSRP5,520,2E75,CREATED,86334913,0BD0,Kyra,Smitham,42149 Chris Wells,Wandahaven,ND,61968,USA,1,40469673,8,77.43,USD
1396,139625333836,VF4WELCV7,687,8AB7,CREATED,28318474,14E4,Justine,Kuhn,198 Jaren Mountains,North Pierceton,TX,74260,USA,1,55379791,10,97.81,USD
1397,139738164704,5FS4UTRN4,9B7,1360,CREATED,21934521,1C94,Angela,Howell,31755 Schowalter Falls,O'Harashire,MN,91148,USA,1,13974975,5,75.76,USD
1398,139832134321,1B6R9PM29,479,C7EB,CREATED,22078770,4A46,Claudine,Connelly,39328 Nikita Groves,South Torrancefort,NV,18044-6240,USA,1,48812213,4,52.05,USD
1399,139998422152,TRC011WT6,859,5111,CREATED,72677645,188D,Kara,Swaniawski,774 Camron Loaf,Maggiotown,SC,67836-1563,USA,1,88471223,3,69.96,USD
1400,140010396576,KPHPYE4N9,09A,737E,CREATED,90725054,80BD,Barrett,Wiza,2284 Herzog Crossing,North Stefan,AL,45855-4898,USA,1,49854192,3,94.44,USD
1401,140187244930,RF5RTFZZ4,536,3667,CREATED,39068140,902D,Gunnar,Brekke,13365 Finn Isle,Port Ericahaven,HI,95502,USA,1,52005364,2,25.55,USD
1402,140263780339,1C9YLXUU6,0A3,5398,CREATED,37393743,6E17,Aubrey,Kassulke,96928 Schroeder Hill,New Benedictfurt,AZ,17113-1017,USA,1,78438592,9,10.13,USD
1403,140323421684,SXM6GP8S3,8BB,16A0,CREATED,69421968,7315,Mavis,Grady,50447 Stark Key,West Josh,ND,12768-3674,USA,1,57865807,10,20.03,USD
1404,140447459738,W09U88Z62,85E,DAB3,CREATED,19581172,BAD4,Clementine,Mertz,61177 Volkman Flat,New Carrollview,CA,10482-3196,USA,1,14184004,4,64.62,USD
1405,140559424684,J81F7UDN9,89A,67D4,CREATED,34883179,7644,Luella,O'Reilly,4502 Howe Land,Satterfieldville,WA,42607-0538,USA,1,76821998,1,68.53,USD
1406,140663424146,15E003HE1,025,1863,CREATED,50056780,534C,Nathen,Schuppe,45627 Ruthie Estate,Lake Nikko,NY,54157-3806,USA,1,76742816,4,90.56,USD
1407,140796306669,1C9K3U5C9,804,E6EA,CREATED,48485953,A3D6,Parker,Walsh,95797 Clay Pike,Merlbury,TN,54209-1759,USA,1,58564047,2,76.62,USD
1408,140819425474,VF47WJUE4,D16,B9AC,CREATED,67137376,1ECE,Daphney,Koepp,7401 Kiehn Ways,New Annetta,SC,39265,USA,1,26504920,8,16.59,USD
1409,140934542733,WD2G95SX4,42D,55A7,CREATED,84985053,9901,Reuben,O'Keefe,9776 Lily Rest,North Melvinachester,MT,40763,USA,1,99100870,8,13.89,USD
1410,141048920294,WD3AR3RB9,B05,8685,CREATED,81088690,9763,Eloisa,Barton,90867 Rohan Stream,Lake Wilfred,MI,21007,USA,1,60198440,6,85.07,USD
1411,141169226820,15ERT8SB9,D21,0E39,CREATED,92099415,7618,Heaven,DuBuque,713 Precious Islands,Bashirianborough,IA,87159-3944,USA,1,15422713,2,68.11,USD
1412,141278065455,3A98R97W7,92C,3478,CREATED,60963973,CA7C,Junius,Hand,947 Hyatt Lock,South Michaelamouth,ND,64237-0110,USA,1,45154419,2,73.35,USD
1413,141393813327,3A9LE15N6,265,2969,CREATED,12748140,6E15,Michale,Kunze,527 Romaguera Mountain,Luefort,ME,19369-2112,USA,1,95203507,10,14.43,USD
1414,141450879303,SALFA8EL1,730,51D8,CREATED,70825905,4138,Anita,Berge,907 Schuster Mills,Sierraton,NH,64145-3366,USA,1,29746951,7,15.41,USD
1415,141580341643,L1CXHZ1L5,383,26EA,CREATED,57694318,4C2A,London,Leffler,24399 Upton Parks,Nicoville,NJ,87927,USA,1,66171703,5,32.32,USD
1416,141613762327,5FSSMT1D9,E9A,897D,CREATED,55530062,A196,Karley,Kutch,7368 Ona Club,Lake Javonstad,IN,79083-4395,USA,1,98613162,9,51.39,USD
1417,141710756491,1A9TD0XZ6,1BB,DB19,CREATED,45415325,32AA,Phoebe,Prosacco,169 Kariane Mission,Majorberg,KS,54110,USA,1,95707153,5,61.02,USD
1418,141828621860,1F9FL4S36,877,3B86,CREATED,25626287,681E,Lamar,Legros,8097 Savanah Ranch,Lake Patienceberg,OK,41190-4020,USA,1,84189868,6,70.83,USD
1419,141997254872,GA1CJ1W72,3DC,8924,CREATED,92394697,E1BA,Nina,Bernier,169 Grady Radial,Theronbury,NM,58033-5918,USA,1,17392093,3,72.46,USD
1420,142032309127,1A96FGL04,722,EB4D,CREATED,54535750,DA00,Johnny,Harris,804 Raynor Creek,New Lucioport,PA,68165,USA,1,15459099,2,49.99,USD
1421,142155859941,3A99CWFL8,A56,7705,CREATED,63444478,1C2B,Deanna,Gislason,7633 Gutmann Trafficway,Stephonport,OK,40159,USA,1,36699118,3,62.15,USD
1422,142247260341,VF68R0BJ5,B6C,3D35,CREATED,90204709,7D47,Henri,Luettgen,7070 Caleigh Ridge,Rasheedland,TN,43871-0124,USA,1,34118326,7,82.42,USD
1423,142374279760,RF3LNVSF3,639,5DCC,CREATED,38675354,9217,Markus,Rau,336 Shields Ville,Boganview,FL,12370-4955,USA,1,71910435,7,87.33,USD
1424,142451564108,1G87CZV02,2BB,BE6C,CREATED,40058788,A90E,Margret,Emard,29534 Norris Burgs,Kylaland,NY,69011-2841,USA,1,85817720,1,83.93,USD
1425,142535543512,WBW3Z23M5,93B,1867,CREATED,38315353,3C6C,Meghan,Bailey,1502 Kip Rest,Port Kyle,ID,30333,USA,1,86960448,6,96.68,USD
1426,142666034118,1A9AKRLS9,D84,D26E,CREATED,73981130,7C80,Trever,Blick,374 Leslie Lodge,New Zachary,HI,41988-8320,USA,1,71049606,6,90.77,USD
1427,142741422568,DLAFZ1MR2,C2E,5D16,CREATED,73753478,A589,Elenora,Goyette,321 Kobe Plaza,Gudrunmouth,HI,91123-9288,USA,1,71351324,2,35.46,USD
1428,142839675672,W096A7TR4,EAB,8E74,CREATED,30850696,34C9,Leanna,Howe,70214 Amani Freeway,Port Jerodville,WA,45923-3905,USA,1,29419078,2,20.26,USD
1429,142945539226,SUAHFK5D0,788,BB60,CREATED,57189251,4E44,Rafaela,Heaney,119 Richard River,Sonyaview,CO,70832,USA,1,51111495,8,53.06,USD
1430,143013198209,3A9D2BZA3,535,C060,CREATED,81740097,21E8,Immanuel,Hirthe,624 Sheila Squares,Langoshstad,AR,18961,USA,1,57170814,1,92.02,USD
1431,143133811702,1B6L8CD22,ED0,6973,CREATED,49606611,43CE,Telly,Hamill,489 Elton Court,Michaelaport,IL,14349-4025,USA,1,53461888,7,71.02,USD
1432,143280142013,WBSZ32UK0,2E4,ADCC,CREATED,23154770,5DAE,Abdul,Reynolds,10233 Ezekiel Squares,Lake Bertmouth,IL,23590-9341,USA,1,78702800,1,76.17,USD
1433,143318958808,1B6DE0STX,06D,6300,CREATED,13284980,92A1,Marjolaine,Greenholt,17604 Runolfsdottir Divide,South Hildegardmouth,CT,13464-1994,USA,1,95769273,7,55.42,USD
1434,143452310483,5FSRF6GV2,A49,DC4D,CREATED,58612387,7A53,Kurtis,Weissnat,772 Marian Plaza,West Al,NE,51488-4595,USA,1,71971768,2,41.57,USD
1435,143520292619,GA1WH60N1,2D5,33E4,CREATED,27210086,5D3D,Liliana,Gottlieb,7437 Orn Landing,West Tyra,NY,11259,USA,1,91178793,3,39.92,USD
1436,143617580172,TAML6KWK1,E99,8016,CREATED,71111660,6AD7,Leonel,Wisoky,4850 Elisha Squares,O'Harahaven,IN,62954,USA,1,98807959,4,14.78,USD
1437,143796631730,W09XDWHAX,0B8,66A7,CREATED,47279693,8159,Davonte,Anderson,686 Katarina Glens,East Brandynview,NE,50390-8282,USA,1,35360440,7,41.91,USD
1438,143843440213,SARFJ8TW2,4AC,3BE2,CREATED,99505944,9A29,Jerome,Hamill,9037 Predovic Extension,North Jamaal,WI,79278,USA,1,74646635,2,41.22,USD
1439,143938370044,1F158GF89,D05,920A,CREATED,47789122,EC86,Thalia,Rolfson,1121 Borer Village,West Elena,SC,74131,USA,1,84682195,10,78.37,USD
1440,144068383846,4RA9T3WE1,ED0,0505,CREATED,34908311,6260,Jerrell,Stiedemann,6354 Kiehn Parks,Lake Ronnyburgh,CT,46491,USA,1,33431397,1,43.33,USD
1441,144197335379,1C9MAPUG6,D0D,7636,CREATED,37151181,2C42,Terry,Roberts,558 Ahmad Squares,Port Yoshiko,GA,29714,USA,1,35029162,9,98.79,USD
1442,144223456116,MB4MH6D14,8A5,7E1A,CREATED,60154369,9E35,Bennie,Bergstrom,96007 Rogahn Road,Bartonburgh,ME,27812,USA,1,15413971,1,94.75,USD
1443,144371885806,WD3D73T18,085,67E2,CREATED,44664089,026A,Brandt,Oberbrunner,361 Konopelski Neck,Flavioberg,MA,73256,USA,1,68292054,2,67.94,USD
1444,144449190842,VF650SJ82,24A,35C2,CREATED,21204673,36C0,Jesse,Feeney,42501 Jast Way,Cedrickstad,IA,66352-1024,USA,1,59118785,1,33.04,USD
1445,144547249190,RF5DNBT83,C78,2BC4,CREATED,69952008,08ED,Rodrigo,Gerhold,9726 Hessel Highway,East Casandra,TN,67390,USA,1,30264423,5,64.32,USD
1446,144689955582,3R9J47B3X,90B,EC52,CREATED,21048889,8212,Theresa,Herzog,68793 Reinger Spur,Caspermouth,CT,60738-1148,USA,1,17405215,4,59.99,USD
1447,144724346163,8C9SPU3L0,15B,D322,CREATED,72461264,B343,Meghan,Erdman,3840 Powlowski Street,North Vicky,NM,23924,USA,1,14594557,1,94.09,USD
1448,144851398483,5FSFVA1P0,C59,65A1,CREATED,88849541,EAB0,Allie,Von,908 Spencer Overpass,O'Connellstad,IA,26858,USA,1,48909891,5,97.72,USD
1449,144974995784,4RAKRAL58,556,D452,CREATED,22048408,71AC,Anissa,Parisian,404 Jeromy Motorway,Henryton,OH,33214,USA,1,56040286,6,97.18,USD
1450,145058381859,L1CPLA7U3,B47,A400,CREATED,32199986,6957,Elinor,Powlowski,420 Casimer Falls,Roobburgh,VT,49696,USA,1,37869307,5,45.74,USD
1451,145170770928,RFWMHC7SX,5A4,DEAB,CREATED,48964589,7250,Henriette,Dicki,32931 Langworth Park,Erinside,PA,13009,USA,1,73315011,7,88.16,USD
1452,145249736871,SALKU9W0X,01A,1169,CREATED,94549606,14C5,Laura,Bogisich,55986 Aletha Mountain,New Nathanial,CA,34413-4745,USA,1,26340092,5,38.43,USD
1453,145397568587,WBTFHMCM9,DD5,40E0,CREATED,67604704,3B1D,Arden,Moen,668 Hilll Forest,Maiamouth,MN,93222,USA,1,27658929,1,77.41,USD
1454,145442710080,VF6E7CNF4,41D,24E9,CREATED,84150923,6284,Nolan,Wuckert,1443 Isabella Groves,Port Ursulaport,MA,17509-8551,USA,1,26687101,3,69.79,USD
1455,145532772229,1C99DGVK4,21B,32E6,CREATED,51453501,6EA3,Dalton,Lehner,15890 Stark Manors,Smithamfurt,VT,40467-3811,USA,1,66568986,9,40.86,USD
1456,145623341463,WBWMBSZ16,949,0BD4,CREATED,77111363,2953,Rudolph,Hermann,770 Padberg Tunnel,West Letha,PA,92195-0737,USA,1,81649062,2,35.96,USD
1457,145726118270,15EK8AAH9,E2B,71A8,CREATED,37706910,5C90,Jamel,Rodriguez,2398 Brigitte Groves,Kohlerbury,WI,57222-8284,USA,1,54743694,3,78.02,USD
1458,145894318137,TAMEXDU1X,A0A,CC3A,CREATED,41486283,04C2,Missouri,Wolff,886 Kub Drive,Beerfurt,OR,87825-9772,USA,1,44103211,2,95.41,USD
1459,145913591092,1C9BGS6J4,D31,5DA1,CREATED,86876300,1EB0,Leonel,Kuvalis,8909 Shad Coves,East Laceybury,OR,79661,USA,1,60329740,5,51.11,USD
1460,146042685100,VF6CLPJX5,732,4E64,CREATED,69101190,6C0E,Melissa,Schuppe,161 Anissa Plaza,Dustinhaven,FL,80215,USA,1,62706454,4,61.63,USD
1461,146134689814,8C9F4LCC3,6BA,42A8,CREATED,66701273,8134,Domingo,Mayer,17442 Lucio Park,South Melissa,WA,80302,USA,1,98930597,8,10.17,USD
1462,146219286791,5FSJ7DH97,3AE,A148,CREATED,23253794,6E09,Jerod,Bayer,1778 Marilyne Throughway,West Blake,FL,23999-8923,USA,1,54534866,2,43.13,USD
1463,146316062363,WD3YREGU6,DE6,9318,CREATED,89957765,0ED9,Evert,Rosenbaum,51445 Reilly Corners,Beahanville,AK,41127-8720,USA,1,83800830,8,62.12,USD
1464,146436321903,1C9PVYVM7,44E,5306,CREATED,70814939,664D,Yoshiko,Blanda,32438 Chadrick Mountains,Derekberg,NJ,42880-5548,USA,1,69496464,4,39.13,USD
1465,146525215156,1B9T02VG1,D35,03B9,CREATED,85272175,AD78,Sarai,McGlynn,3703 Fahey Pass,Lake Katelinhaven,TN,69074,USA,1,51773381,9,13.62,USD
1466,146637271055,VF5XX7G98,201,786E,CREATED,73657818,3439,Salma,Tremblay,6070 Lurline Greens,Auerfort,ME,56042,USA,1,32004860,2,62.35,USD
1467,146780254320,RF307YJD3,557,A8DD,CREATED,27662444,3643,Nakia,Gutkowski,80045 Hoppe Tunnel,West Bettie,TN,75093-3148,USA,1,71214129,4,14.25,USD
1468,146832798991,KPHW29PS8,D38,B955,CREATED,54199351,551D,Millie,Nienow,819 Collins Stravenue,South Zena,PA,55363,USA,1,61580173,3,82.57,USD
1469,146989236111,SXMVTFGH6,043,9C3D,CREATED,28000172,BED2,Mariana,Stoltenberg,65700 Gutmann Alley,Mosciskichester,TN,37674-9902,USA,1,19221501,8,71.55,USD
1470,147096169556,LLDKSJ7D7,C7C,295C,CREATED,79520722,47BD,Emmitt,Witting,21643 Wilton Union,Lake Cathy,AK,31403-4874,USA,1,62922449,4,54.94,USD
1471,147162402377,WD3SM65G8,CC4,C6A2,CREATED,20165847,67C8,Hollie,Schmidt,317 Santiago Station,South Cory,KS,91178-7609,USA,1,24872236,6,24.62,USD
1472,147226035400,VF5B9EU85,580,835A,CREATED,58370720,8C74,Nigel,Maggio,857 Kunde Spring,Euniceborough,WY,32467-2560,USA,1,25320377,6,91.42,USD
1473,147395616274,WBTMA23RX,76D,787A,CREATED,82921267,7942,Nadia,Graham,56625 Torp Spring,New Zechariahmouth,WI,81683-8720,USA,1,28261379,8,36.05,USD
1474,147465967286,MB4BWW4A6,EEC,E106,CREATED,26396812,BEB1,Pierce,Willms,397 Rippin Wall,Greenfeldershire,KS,43827-1860,USA,1,60972283,3,86.03,USD
1475,147552473811,1G8N1T723,18C,3B58,CREATED,53151856,8396,Bart,Boyer,2757 Kreiger Points,North Bartonton,NJ,66066,USA,1,35710137,2,47.27,USD
1476,147645284171,1A9TXD3J8,35C,9E18,CREATED,66824421,9E29,Geovany,Lowe,991 Connelly Forge,New Elliott,UT,53594-6070,USA,1,78654568,4,79.82,USD
1477,147717240198,RF3PC4R29,0D4,7A29,CREATED,99445174,B0D6,George,Rau,401 Halie Valley,Robertshaven,HI,62479,USA,1,99927764,8,69.64,USD
1478,147843226027,1C9VZ1HG3,CE9,3A98,CREATED,82750320,74E8,Riley,Ebert,16213 Terry Cove,Gleasonburgh,OH,55874,USA,1,84597947,4,97.03,USD
1479,147962032830,SU9GPBNE7,644,A037,CREATED,82683431,E3CB,Jarvis,Douglas,403 Erica Drive,Shyanneburgh,VT,92845,USA,1,80040031,2,94.55,USD
1480,148085193558,SARLJD8E9,C38,ED0B,CREATED,30715968,835E,Elijah,Mayert,5350 Bernhard Prairie,Port Mina,FL,65491-8648,USA,1,58506679,3,13.77,USD
1481,148119510830,L1C6DPRN0,DD5,1294,CREATED,19777228,DD7D,Ethelyn,Cummerata,17706 Eryn Turnpike,Carletonville,AK,77603,USA,1,67628869,6,21.18,USD
1482,148239588808,4RAM8GCP7,55D,250C,CREATED,26219535,8D89,Cristal,Rowe,43702 Melyssa Plaza,Sofiamouth,VA,84073-6528,USA,1,44042518,5,27.88,USD
1483,148389628609,1B65860W3,181,ACB0,CREATED,48514127,8D76,Clair,Runolfsdottir,59758 Torphy Shoals,South Nelson,OK,81114-7853,USA,1,75312617,8,62.39,USD
1484,148470715011,J816A77A0,DC0,88C1,CREATED,26342247,238A,Paris,Spinka,28250 Boehm Well,Gleichnerside,KY,49490,USA,1,18104155,7,70.06,USD
1485,148515479877,1A9GYN0G0,5DB,649C,CREATED,97464398,6C80,Wilhelmine,Feeney,66094 Nathan Walk,South Amaniland,OR,48591,USA,1,86370313,1,23.34,USD
1486,148658091460,1C9Z9PV75,822,AABD,CREATED,28782981,3933,Rebeca,Jaskolski,48590 Syble Street,Faybury,MO,15028-8541,USA,1,65640179,4,50.54,USD
1487,148713565181,3R9G1RMA6,6E6,C3D9,CREATED,85736714,7154,Seamus,Konopelski,352 Raynor Union,Abernathyview,OK,35472-2093,USA,1,73731124,5,27.42,USD
1488,148816366162,VF61XW366,3B4,BB16,CREATED,15766372,A2BA,Ruthie,Cummerata,253 Kozey Way,West Adahfort,NJ,54749,USA,1,20073364,2,91.21,USD
1489,148976943416,RF3W7JAJ3,273,24C5,CREATED,51338892,61A8,Brent,Okuneva,35058 Hettinger Trail,Zboncakshire,UT,19756-4167,USA,1,85074240,10,89.18,USD
1490,149092736441,TRCSFA2B4,370,5C96,CREATED,32409227,D953,Kara,Weber,62652 Mitchell Corners,West Ottilieshire,FL,39150-0357,USA,1,91537603,9,54.13,USD
1491,149156286511,1C96FTXC1,017,86E7,CREATED,80284379,346A,Charlene,Boyle,45464 Schamberger Oval,East Lorine,IA,97358-3305,USA,1,65326963,9,97.77,USD
1492,149257776738,KPLDU0GB3,5DD,9776,CREATED,48293610,4D3E,Russel,Collins,309 Thiel Prairie,New Thurman,MN,10686-8204,USA,1,75309265,3,29.99,USD
1493,149388754971,4RA9DY312,705,0BE2,CREATED,68723766,C308,Bo,Schaefer,63729 Evan View,Pagacborough,WY,28742,USA,1,52455588,7,60.44,USD
1494,149442979117,WD3WE45M9,B33,87C8,CREATED,42429756,1C80,Don,Pollich,86150 Wisozk Roads,Masonville,OR,44288,USA,1,56154207,6,83.65,USD
1495,149586485170,VF6YMX5V0,9D0,AB87,CREATED,16131113,7E5B,Yolanda,Beier,810 Gorczany Views,Serenaborough,PA,11457,USA,1,54655800,6,56.77,USD
1496,149634024516,TAM3S4299,517,DC46,CREATED,32412570,B926,Julia,Harvey,4705 Chanelle Walks,Wunschfurt,IA,34550,USA,1,26879933,8,12.92,USD
1497,149786075650,RF3LPG2S5,5C5,4540,CREATED,85427785,7873,Noel,Halvorson,59843 Gustave View,South Bayleechester,NE,40011,USA,1,65017793,9,76.72,USD
1498,149825408895,1F9R11LZ4,823,62D0,CREATED,47240252,5707,Kelsi,Hoppe,453 Shawna Crossroad,Kiehnhaven,CO,68837-6990,USA,1,31930998,2,86.91,USD
1499,149919198683,RF4X0M9D0,D04,08B5,CREATED,14554669,EB07,Breana,Eichmann,34247 Homenick Row,Port Elinoreberg,AR,21596,USA,1,43500678,1,83.64,USD
1500,150055075057,1B65V4ZM2,7EA,2958,CREATED,91348856,AB6C,Mallie,Prosacco,85883 Fisher Shoals,Hassieshire,CO,88506-4825,USA,1,48733687,8,59.63,USD
1501,150119488722,RF48T5DWX,18E,5B1E,CREATED,64172744,3156,Jazmyne,Buckridge,4402 Ritchie Loaf,Hayesberg,DE,82877,USA,1,90366115,7,18.82,USD
